Drug	Size	Name	Recall	Precision
Ethambutol	r1000	SAMEA1119844	0.13226452905811623	0.7333333333333333
Ethambutol	r1000	SAMEA1119856	0.05410821643286573	0.5192307692307693
Ethambutol	r1000	SAMEA1119886	0.12625250501002003	0.7325581395348837
Ethambutol	r1000	SAMEA1119912	0.11022044088176353	0.7333333333333333
Ethambutol	r1000	SAMEA1397294	0.08016032064128256	0.7407407407407407
Ethambutol	r1000	SAMEA1397295	0.2725450901803607	0.7010309278350515
Ethambutol	r1000	SAMEA1397309	0.12625250501002003	0.7159090909090909
Ethambutol	r1000	SAMEA1397317	0.24448897795591182	0.7721518987341772
Ethambutol	r1000	SAMEA1397333	0.39478957915831664	0.7350746268656716
Ethambutol	r1000	SAMEA1397349	0.01002004008016032	0.5555555555555556
Ethambutol	r1000	SAMEA1397368	0.1963927855711423	0.7101449275362319
Ethambutol	r1000	SAMEA1397375	0.21042084168336672	0.7142857142857143
Ethambutol	r1000	SAMEA1397395	0.1402805611222445	0.7291666666666666
Ethambutol	r1000	SAMEA1397410	0.14228456913827656	0.7319587628865979
Ethambutol	r1000	SAMEA1397416	0.17034068136272545	0.7522123893805309
Ethambutol	r1000	SAMEA1397458	0.01603206412825651	0.6153846153846154
Ethambutol	r1000	SAMEA1397467	0.08817635270541083	0.7096774193548387
Ethambutol	r1000	SAMEA1397486	0.11222444889779559	0.7671232876712328
Ethambutol	r1000	SAMEA1397489	0.42084168336673344	0.7216494845360825
Ethambutol	r1000	SAMEA1397496	0.22244488977955912	0.7302631578947368
Ethambutol	r1000	SAMEA1397505	0.012024048096192385	0.75
Ethambutol	r1000	SAMEA1397511	0.12024048096192384	0.7142857142857143
Ethambutol	r1000	SAMEA1397519	0.10420841683366733	0.7428571428571429
Ethambutol	r1000	SAMEA1397523	0.15030060120240482	0.7142857142857143
Ethambutol	r1000	SAMEA1403555	0.3026052104208417	0.7401960784313726
Ethambutol	r1000	SAMEA1403614	0.014028056112224449	0.5384615384615384
Ethambutol	r1000	SAMEA1403637	0.18036072144288579	0.75
Ethambutol	r1000	SAMEA1403638	0.12625250501002003	0.7078651685393258
Ethambutol	r1000	SAMEA1403682	0.13627254509018036	0.7010309278350515
Ethambutol	r1000	SAMEA1403704	0.14829659318637275	0.7551020408163265
Ethambutol	r1000	SAMEA1403717	0.30060120240480964	0.7109004739336493
Ethambutol	r1000	SAMEA1403718	0.002004008016032064	0.2
Ethambutol	r1000	SAMEA1403727	0.1843687374749499	0.71875
Ethambutol	r1000	SAMEA1403734	0.13827655310621242	0.7752808988764045
Ethambutol	r1000	SAMEA1403753	0.15831663326653306	0.7523809523809524
Ethambutol	r1000	SAMEA1403861	0.3927855711422846	0.7205882352941176
Ethambutol	r1000	SAMEA1403887	0.050100200400801605	0.7352941176470589
Ethambutol	r1000	SAMEA1403891	0.2124248496993988	0.7310344827586207
Ethambutol	r1000	SAMEA1403911	0.08216432865731463	0.7321428571428571
Ethambutol	r1000	SAMEA1403937	0.022044088176352707	0.8461538461538461
Ethambutol	r1000	SAMEA1403942	0.17034068136272545	0.7391304347826086
Ethambutol	r1000	SAMEA1403955	0.16432865731462926	0.7522935779816514
Ethambutol	r1000	SAMEA1403972	0.05410821643286573	0.5192307692307693
Ethambutol	r1000	SAMEA1403978	0.12024048096192384	0.7692307692307693
Ethambutol	r1000	SAMEA1403983	0.1282565130260521	0.7272727272727273
Ethambutol	r1000	SAMEA1403985	0.1402805611222445	0.7368421052631579
Ethambutol	r1000	SAMEA1404028	0.3046092184368738	0.7102803738317757
Ethambutol	r1000	SAMEA1404029	0.13627254509018036	0.7010309278350515
Ethambutol	r1000	SAMEA1469485	0.33867735470941884	0.7511111111111111
Ethambutol	r1000	SAMEA1469516	0.014028056112224449	0.5384615384615384
Ethambutol	r1000	SAMEA1469528	0.11623246492985972	0.7435897435897436
Ethambutol	r1000	SAMEA1707148	0.14829659318637275	0.7254901960784313
Ethambutol	r1000	SAMEA1707154	0.1342685370741483	0.7790697674418605
Ethambutol	r1000	SAMEA1707205	0.006012024048096192	0.6
Ethambutol	r1000	SAMEA1707235	0.20641282565130262	0.7357142857142858
Ethambutol	r1000	SAMEA1707263	0.17234468937875752	0.7610619469026548
Ethambutol	r1000	SAMEA1707310	0.25250501002004005	0.7078651685393258
Ethambutol	r1000	SAMEA1707320	0.16032064128256512	0.7207207207207207
Ethambutol	r1000	SAMEA1707360	0.20841683366733466	0.7428571428571429
Ethambutol	r1000	SAMEA1707385	0.2625250501002004	0.7197802197802198
Ethambutol	r1000	SAMEA1707393	0.012024048096192385	0.8571428571428571
Ethambutol	r1000	SAMEA1707488	0.18036072144288579	0.7258064516129032
Ethambutol	r1000	SAMEA1707508	0.28256513026052105	0.7230769230769231
Ethambutol	r1000	SAMEA1707529	0.002004008016032064	0.3333333333333333
Ethambutol	r1000	SAMEA1707543	0.008016032064128256	0.8
Ethambutol	r1000	SAMEA1707544	0.1462925851703407	0.7019230769230769
Ethambutol	r1000	SAMEA1707574	0.26452905811623245	0.7058823529411765
Ethambutol	r1000	SAMEA1902637	0.0	0.0
Ethambutol	r1000	SAMEA2167452	0.09819639278557114	0.765625
Ethambutol	r1000	SAMEA2296963	0.052104208416833664	0.6341463414634146
Ethambutol	r1000	SAMEA2296993	0.022044088176352707	0.7857142857142857
Ethambutol	r1000	SAMEA2297019	0.07615230460921844	0.7037037037037037
Ethambutol	r1000	SAMEA2297023	0.08016032064128256	0.7017543859649122
Ethambutol	r1000	SAMEA2297028	0.03406813627254509	0.7727272727272727
Ethambutol	r1000	SAMEA2297058	0.11022044088176353	0.7333333333333333
Ethambutol	r1000	SAMEA2297083	0.6212424849699398	0.7654320987654321
Ethambutol	r1000	SAMEA2297114	0.22044088176352705	0.7051282051282052
Ethambutol	r1000	SAMEA2297120	0.20440881763527055	0.7083333333333334
Ethambutol	r1000	SAMEA2297140	0.15430861723446893	0.7938144329896907
Ethambutol	r1000	SAMEA2297161	0.050100200400801605	0.9259259259259259
Ethambutol	r1000	SAMEA2297192	0.22645290581162325	0.7533333333333333
Ethambutol	r1000	SAMEA2517357	0.12024048096192384	0.8
Ethambutol	r1000	SAMEA2517419	0.10020040080160321	0.847457627118644
Ethambutol	r1000	SAMEA2517427	0.09018036072144289	0.7758620689655172
Ethambutol	r1000	SAMEA2517445	0.16032064128256512	0.7017543859649122
Ethambutol	r1000	SAMEA2533344	0.19839679358717435	0.717391304347826
Ethambutol	r1000	SAMEA2533350	0.0841683366733467	0.7241379310344828
Ethambutol	r1000	SAMEA2533367	0.03206412825651302	0.7272727272727273
Ethambutol	r1000	SAMEA2533368	0.14829659318637275	0.6981132075471698
Ethambutol	r1000	SAMEA2533370	0.17234468937875752	0.7166666666666667
Ethambutol	r1000	SAMEA2533373	0.08216432865731463	0.7321428571428571
Ethambutol	r1000	SAMEA2533466	0.14428857715430862	0.7272727272727273
Ethambutol	r1000	SAMEA2533467	0.04408817635270541	0.7333333333333333
Ethambutol	r1000	SAMEA2533484	0.156312625250501	0.7358490566037735
Ethambutol	r1000	SAMEA2533488	0.006012024048096192	0.6
Ethambutol	r1000	SAMEA2533515	0.22645290581162325	0.738562091503268
Ethambutol	r1000	SAMEA2533518	0.12625250501002003	0.75
Ethambutol	r1000	SAMEA2533538	0.11823647294589178	0.7023809523809523
Ethambutol	r1000	SAMEA2533546	0.12024048096192384	0.6741573033707865
Ethambutol	r1000	SAMEA2533550	0.1843687374749499	0.7076923076923077
Ethambutol	r1000	SAMEA2533582	0.24048096192384769	0.7317073170731707
Ethambutol	r1000	SAMEA2533630	0.13026052104208416	0.7222222222222222
Ethambutol	r1000	SAMEA2533659	0.10020040080160321	0.78125
Ethambutol	r1000	SAMEA2533675	0.006012024048096192	0.5
Ethambutol	r1000	SAMEA2533688	0.012024048096192385	0.6
Ethambutol	r1000	SAMEA2533730	0.05410821643286573	0.5192307692307693
Ethambutol	r1000	SAMEA2533768	0.11823647294589178	0.7108433734939759
Ethambutol	r1000	SAMEA2533769	0.09018036072144289	0.7758620689655172
Ethambutol	r1000	SAMEA2533817	0.24248496993987975	0.7333333333333333
Ethambutol	r1000	SAMEA2533840	0.03006012024048096	0.7142857142857143
Ethambutol	r1000	SAMEA2533853	0.07214428857715431	0.7346938775510204
Ethambutol	r1000	SAMEA2533966	0.2785571142284569	0.7433155080213903
Ethambutol	r1000	SAMEA2533979	0.13026052104208416	0.7926829268292683
Ethambutol	r1000	SAMEA2533984	0.08817635270541083	0.7213114754098361
Ethambutol	r1000	SAMEA2533989	0.002004008016032064	0.3333333333333333
Ethambutol	r1000	SAMEA2534000	0.24448897795591182	0.7349397590361446
Ethambutol	r1000	SAMEA2534008	0.006012024048096192	0.75
Ethambutol	r1000	SAMEA2534031	0.25250501002004005	0.7159090909090909
Ethambutol	r1000	SAMEA2534052	0.15030060120240482	0.7575757575757576
Ethambutol	r1000	SAMEA2534068	0.0781563126252505	0.7647058823529411
Ethambutol	r1000	SAMEA2534072	0.06813627254509018	0.7083333333333334
Ethambutol	r1000	SAMEA2534082	0.12024048096192384	0.7228915662650602
Ethambutol	r1000	SAMEA2534086	0.0781563126252505	0.6964285714285714
Ethambutol	r1000	SAMEA2534088	0.1462925851703407	0.8111111111111111
Ethambutol	r1000	SAMEA2534091	0.156312625250501	0.78
Ethambutol	r1000	SAMEA2534100	0.2925851703406814	0.7019230769230769
Ethambutol	r1000	SAMEA2534110	0.11022044088176353	0.7857142857142857
Ethambutol	r1000	SAMEA2534129	0.04408817635270541	0.7333333333333333
Ethambutol	r1000	SAMEA2534136	0.20040080160320642	0.7518796992481203
Ethambutol	r1000	SAMEA2534150	0.028056112224448898	0.7
Ethambutol	r1000	SAMEA2534200	0.1623246492985972	0.75
Ethambutol	r1000	SAMEA2534231	0.006012024048096192	0.6
Ethambutol	r1000	SAMEA2534242	0.31462925851703405	0.7136363636363636
Ethambutol	r1000	SAMEA2534281	0.24849699398797595	0.7085714285714285
Ethambutol	r1000	SAMEA2534283	0.156312625250501	0.7722772277227723
Ethambutol	r1000	SAMEA2534290	0.250501002004008	0.7183908045977011
Ethambutol	r1000	SAMEA2534293	0.2905811623246493	0.7142857142857143
Ethambutol	r1000	SAMEA2534309	0.03006012024048096	0.7142857142857143
Ethambutol	r1000	SAMEA2534324	0.09418837675350701	0.7014925373134329
Ethambutol	r1000	SAMEA2534334	0.13827655310621242	0.711340206185567
Ethambutol	r1000	SAMEA2534340	0.1963927855711423	0.7313432835820896
Ethambutol	r1000	SAMEA2534370	0.09619238476953908	0.7741935483870968
Ethambutol	r1000	SAMEA2534400	0.13627254509018036	0.7010309278350515
Ethambutol	r1000	SAMEA2534430	0.13827655310621242	0.71875
Ethambutol	r1000	SAMEA2534432	0.05811623246492986	0.8529411764705882
Ethambutol	r1000	SAMEA2534439	0.12625250501002003	0.7974683544303798
Ethambutol	r1000	SAMEA2534467	0.14428857715430862	0.7128712871287128
Ethambutol	r1000	SAMEA2534479	0.5711422845691383	0.7002457002457002
Ethambutol	r1000	SAMEA2534482	0.13026052104208416	0.7558139534883721
Ethambutol	r1000	SAMEA2534509	0.4288577154308617	0.7086092715231788
Ethambutol	r1000	SAMEA2534529	0.1623246492985972	0.6982758620689655
Ethambutol	r1000	SAMEA2534530	0.13226452905811623	0.7252747252747253
Ethambutol	r1000	SAMEA2534540	0.09418837675350701	0.7121212121212122
Ethambutol	r1000	SAMEA2534547	0.2124248496993988	0.7114093959731543
Ethambutol	r1000	SAMEA2534582	0.26452905811623245	0.7135135135135136
Ethambutol	r1000	SAMEA2534588	0.05811623246492986	0.7073170731707317
Ethambutol	r1000	SAMEA2534610	0.10420841683366733	0.7428571428571429
Ethambutol	r1000	SAMEA2534628	0.01002004008016032	0.8333333333333334
Ethambutol	r1000	SAMEA2534635	0.16633266533066132	0.7280701754385965
Ethambutol	r1000	SAMEA2534652	0.12424849699398798	0.7294117647058823
Ethambutol	r1000	SAMEA2534682	0.03006012024048096	0.6
Ethambutol	r1000	SAMEA2534691	0.20641282565130262	0.7054794520547946
Ethambutol	r1000	SAMEA2534744	0.1402805611222445	0.7
Ethambutol	r1000	SAMEA2534745	0.15430861723446893	0.7333333333333333
Ethambutol	r1000	SAMEA2534754	0.01002004008016032	0.5555555555555556
Ethambutol	r1000	SAMEA2534755	0.10821643286573146	0.7105263157894737
Ethambutol	r1000	SAMEA2534766	0.09819639278557114	0.765625
Ethambutol	r1000	SAMEA2534771	0.17835671342685372	0.7542372881355932
Ethambutol	r1000	SAMEA2534787	0.08016032064128256	0.7272727272727273
Ethambutol	r1000	SAMEA2534796	0.18837675350701402	0.7704918032786885
Ethambutol	r1000	SAMEA2534847	0.12024048096192384	0.7792207792207793
Ethambutol	r1000	SAMEA2534850	0.13827655310621242	0.75
Ethambutol	r1000	SAMEA2534879	0.11022044088176353	0.7333333333333333
Ethambutol	r1000	SAMEA2534907	0.1963927855711423	0.7313432835820896
Ethambutol	r1000	SAMEA2534923	0.012024048096192385	0.75
Ethambutol	r1000	SAMEA2534940	0.03006012024048096	0.7142857142857143
Ethambutol	r1000	SAMEA2534957	0.1683366733466934	0.7924528301886793
Ethambutol	r1000	SAMEA2534961	0.1743486973947896	0.7016129032258065
Ethambutol	r1000	SAMEA2535014	0.23847695390781562	0.7300613496932515
Ethambutol	r1000	SAMEA2535059	0.16633266533066132	0.7410714285714286
Ethambutol	r1000	SAMEA2535075	0.14829659318637275	0.74
Ethambutol	r1000	SAMEA2535083	0.0	0.0
Ethambutol	r1000	SAMEA2535093	0.13627254509018036	0.8095238095238095
Ethambutol	r1000	SAMEA2535095	0.1342685370741483	0.7204301075268817
Ethambutol	r1000	SAMEA2535098	0.05410821643286573	0.75
Ethambutol	r1000	SAMEA2535102	0.13226452905811623	0.7252747252747253
Ethambutol	r1000	SAMEA2535109	0.008016032064128256	0.6666666666666666
Ethambutol	r1000	SAMEA2535119	0.2124248496993988	0.7019867549668874
Ethambutol	r1000	SAMEA2535130	0.14428857715430862	0.7578947368421053
Ethambutol	r1000	SAMEA2535152	0.21442885771543085	0.7039473684210527
Ethambutol	r1000	SAMEA2535166	0.22444889779559118	0.7
Ethambutol	r1000	SAMEA2535192	0.09819639278557114	0.7424242424242424
Ethambutol	r1000	SAMEA2535210	0.17234468937875752	0.7543859649122807
Ethambutol	r1000	SAMEA2535250	0.028056112224448898	0.7
Ethambutol	r1000	SAMEA2535254	0.1963927855711423	0.7153284671532847
Ethambutol	r1000	SAMEA2535255	0.03807615230460922	0.7037037037037037
Ethambutol	r1000	SAMEA2535262	0.156312625250501	0.78
Ethambutol	r1000	SAMEA2535333	0.3046092184368738	0.7136150234741784
Ethambutol	r1000	SAMEA2591384	0.01603206412825651	1.0
Ethambutol	r1000	SAMEA2709660	0.006012024048096192	0.6
Ethambutol	r1000	SAMEA2709662	0.20040080160320642	0.7692307692307693
Ethambutol	r1000	SAMEA2709695	0.0841683366733467	0.8235294117647058
Ethambutol	r1000	SAMEA2709696	0.006012024048096192	1.0
Ethambutol	r1000	SAMEA2709702	0.24849699398797595	0.7425149700598802
Ethambutol	r1000	SAMEA2709704	0.026052104208416832	0.9285714285714286
Ethambutol	r1000	SAMEA2709707	0.24649298597194388	0.754601226993865
Ethambutol	r1000	SAMEA2709724	0.004008016032064128	0.5
Ethambutol	r1000	SAMEA2709726	0.15030060120240482	0.7352941176470589
Ethambutol	r1000	SAMEA2709748	0.06813627254509018	0.7083333333333334
Ethambutol	r1000	SAMEA2709756	0.08617234468937876	0.7678571428571429
Ethambutol	r1000	SAMEA2709768	0.006012024048096192	0.6
Ethambutol	r1000	SAMEA2709773	0.10821643286573146	0.7297297297297297
Ethambutol	r1000	SAMEA2709796	0.1062124248496994	0.8153846153846154
Ethambutol	r1000	SAMEA2709801	0.04609218436873747	0.7419354838709677
Ethambutol	r1000	SAMEA2709814	0.3286573146292585	0.7130434782608696
Ethambutol	r1000	SAMEA2709819	0.0	0.0
Ethambutol	r1000	SAMEA2709830	0.10020040080160321	0.7575757575757576
Ethambutol	r1000	SAMEA2709833	0.16432865731462926	0.7256637168141593
Ethambutol	r1000	SAMEA2709835	0.5551102204408818	0.7048346055979644
Ethambutol	r1000	SAMEA2709849	0.11623246492985972	0.7160493827160493
Ethambutol	r1000	SAMEA2709868	0.16432865731462926	0.7387387387387387
Ethambutol	r1000	SAMEA2709874	0.24448897795591182	0.7093023255813954
Ethambutol	r1000	SAMEA2709875	0.1342685370741483	0.8375
Ethambutol	r1000	SAMEA2709876	0.18837675350701402	0.7768595041322314
Ethambutol	r1000	SAMEA2709894	0.06613226452905811	0.8918918918918919
Ethambutol	r1000	SAMEA3146350	0.12024048096192384	0.6741573033707865
Ethambutol	r1000	SAMEA3174286	0.1402805611222445	0.7526881720430108
Ethambutol	r1000	SAMEA3174686	0.09819639278557114	0.7101449275362319
Ethambutol	r1000	SAMEA3175227	0.09218436873747494	0.7666666666666667
Ethambutol	r1000	SAMEA3178650	0.05410821643286573	0.5192307692307693
Ethambutol	r1000	SAMEA3178653	0.17635270541082165	0.7333333333333333
Ethambutol	r1000	SAMEA3178923	0.20240480961923848	0.7318840579710145
Ethambutol	r1000	SAMEA3178925	0.20240480961923848	0.6824324324324325
Ethambutol	r1000	SAMEA3178967	0.01603206412825651	0.6153846153846154
Ethambutol	r1000	SAMEA3199775	0.0	0.0
Ethambutol	r1000	SAMEA3209537	0.006012024048096192	0.75
Ethambutol	r1000	SAMEA3209539	0.04809619238476954	0.631578947368421
Ethambutol	r1000	SAMEA3209551	0.09819639278557114	0.8305084745762712
Ethambutol	r1000	SAMEA3215195	0.1342685370741483	0.7362637362637363
Ethambutol	r1000	SAMEA3218105	0.09819639278557114	0.7538461538461538
Ethambutol	r1000	SAMEA3220384	0.09819639278557114	0.7424242424242424
Ethambutol	r1000	SAMEA3220390	0.6012024048096193	0.7556675062972292
Ethambutol	r1000	SAMEA3220391	0.12424849699398798	0.7469879518072289
Ethambutol	r1000	SAMEA3221064	0.10821643286573146	0.75
Ethambutol	r1000	SAMEA3230405	0.18236472945891782	0.7520661157024794
Ethambutol	r1000	SAMEA3231292	0.12024048096192384	0.6741573033707865
Ethambutol	r1000	SAMEA3232145	0.14228456913827656	0.7319587628865979
Ethambutol	r1000	SAMEA3234148	0.11022044088176353	0.7333333333333333
Ethambutol	r1000	SAMEA3234153	0.11222444889779559	0.7887323943661971
Ethambutol	r1000	SAMEA3242448	0.17835671342685372	0.7007874015748031
Ethambutol	r1000	SAMEA3242472	0.13026052104208416	0.7558139534883721
Ethambutol	r1000	SAMEA3242489	0.23847695390781562	0.7300613496932515
Ethambutol	r1000	SAMEA3257551	0.17835671342685372	0.7807017543859649
Ethambutol	r1000	SAMEA3257652	0.12224448897795591	0.7261904761904762
Ethambutol	r1000	SAMEA3258489	0.16432865731462926	0.780952380952381
Ethambutol	r1000	SAMEA3268264	0.12224448897795591	0.7349397590361446
Ethambutol	r1000	SAMEA3270351	0.2605210420841683	0.7926829268292683
Ethambutol	r1000	SAMEA3282733	0.11823647294589178	0.7763157894736842
Ethambutol	r1000	SAMEA3282734	0.11823647294589178	0.7108433734939759
Ethambutol	r1000	SAMEA3305008	0.04208416833667335	0.7241379310344828
Ethambutol	r1000	SAMEA3305009	0.1523046092184369	0.7238095238095238
Ethambutol	r1000	SAMEA3305014	0.18637274549098196	0.768595041322314
Ethambutol	r1000	SAMEA3305480	0.2605210420841683	0.7065217391304348
Ethambutol	r1000	SAMEA3305652	0.23446893787575152	0.7005988023952096
Ethambutol	r1000	SAMEA3305653	0.28857715430861725	0.7164179104477612
Ethambutol	r1000	SAMEA3310078	0.23647294589178355	0.7329192546583851
Ethambutol	r1000	SAMEA3310081	0.21042084168336672	0.7046979865771812
Ethambutol	r1000	SAMEA3310083	0.014028056112224449	0.5384615384615384
Ethambutol	r1000	SAMEA3310092	0.2625250501002004	0.7005347593582888
Ethambutol	r1000	SAMEA3334375	0.16633266533066132	0.7345132743362832
Ethambutol	r1000	SAMEA3344855	0.04609218436873747	0.7419354838709677
Ethambutol	r1000	SAMEA3356005	0.3527054108216433	0.704
Ethambutol	r1000	SAMEA3357583	0.12625250501002003	0.7325581395348837
Ethambutol	r1000	SAMEA3367542	0.15831663326653306	0.7053571428571429
Ethambutol	r1000	SAMEA3367549	0.08817635270541083	0.8
Ethambutol	r1000	SAMEA3368585	0.156312625250501	0.7878787878787878
Ethambutol	r1000	SAMEA3368587	0.008016032064128256	0.8
Ethambutol	r1000	SAMEA3374100	0.16432865731462926	0.7663551401869159
Ethambutol	r1000	SAMEA3376851	0.01603206412825651	0.6153846153846154
Ethambutol	r1000	SAMEA3377075	0.014028056112224449	0.5384615384615384
Ethambutol	r1000	SAMEA3377910	0.24649298597194388	0.7235294117647059
Ethambutol	r1000	SAMEA3392385	0.25851703406813625	0.7588235294117647
Ethambutol	r1000	SAMEA3392395	0.022044088176352707	0.7857142857142857
Ethambutol	r1000	SAMEA3392510	0.09819639278557114	0.7101449275362319
Ethambutol	r1000	SAMEA3392618	0.11422845691382766	0.7215189873417721
Ethambutol	r1000	SAMEA3392619	0.014028056112224449	0.5384615384615384
Ethambutol	r1000	SAMEA3392669	0.20440881763527055	0.723404255319149
Ethambutol	r1000	SAMEA3400987	0.12224448897795591	0.7439024390243902
Ethambutol	r1000	SAMEA3401665	0.14228456913827656	0.7171717171717171
Ethambutol	r1000	SAMEA3401927	0.1402805611222445	0.7142857142857143
Ethambutol	r1000	SAMEA3401931	0.24048096192384769	0.7058823529411765
Ethambutol	r1000	SAMEA3402470	0.006012024048096192	0.6
Ethambutol	r1000	SAMEA3402849	0.10020040080160321	0.78125
Ethambutol	r1000	SAMEA3402872	0.07214428857715431	0.75
Ethambutol	r1000	SAMEA3402911	0.11823647294589178	0.7195121951219512
Ethambutol	r1000	SAMEA3402919	0.19238476953907815	0.732824427480916
Ethambutol	r1000	SAMEA3402922	0.1843687374749499	0.7419354838709677
Ethambutol	r1000	SAMEA3402925	0.07414829659318638	0.7115384615384616
